stop_id,stop_code,stop_name,stop_lat,stop_lon
35,,JhundPura Vill-Noida Sec-8xing,28.6358417,77.4280748
448,,Noida Sector-11,28.5961916,77.33094229999998
379,,Noida Sect-12 -A Block,28.634810700000006,77.4288673
408,,Metro Hospital,28.598134,77.33531090000002
377,,Noida Sector 56,28.5998262,77.34907740000001
217,,Noida Sec-12/22,28.5989039,77.34447829999998
414,,Raghu Nath Pur /Chora Village,28.595855199999995,77.3434997
105,,Chora More Noida Sec-12,28.5933237,77.3405556
137,,Noida Stadium,28.589924300000003,77.3360043
286,,Noida Sec-10 21-Jalvayu Vihar,28.587979200000003,77.3332505
241,,Noida Sec 20(Police Station),28.5846662,77.3288221
296,,Telephone Exch- Noida Sec-19,28.5821892,77.32543940000002
313,,Noida Sec-04,28.634955699999995,77.4288593
301,,Noida Sec-26 Mrkt,28.5783664,77.3203914
358,,Noida Sec-18 Metro Station/ GIP.,28.571014,77.326021
39,,Noida Sector-28/29,28.5689229,77.3284838
367,,Botanical Garden Metro Station,28.5649065,77.3345209
450,,Noida Sector 37,28.562637899999995,77.3397995
227,,Noida Sec-43 Police Chowki,28.561193,77.346211
679,,Noida Sec-43 Police Chowki,28.56066,77.345392
903,,Noida Sector 37,28.5626033,77.3402243
818,,Botanical Garden Metro Station,28.563764000000003,77.334451
493,,Noida Sector-28/29,28.5686485,77.32857729999998
806,,Noida Sec-18 Metro Station,28.5708027,77.32593990000002
888,,Filam City Under Pass,28.63528,77.4278817
822,,Wave Cinema Sec-18,28.6366295,77.43138929999998
652,,Atta Peer,28.5743418,77.32200809999999
765,,Noida Sec-04,28.6354633,77.42760720000003
750,,Telephone Exch- Noida Sec-19,28.582532,77.325576
740,,Noida Sec-10 21-Jalvayu Vihar,28.5885256,77.33367159999997
587,,Noida Stadium,28.5902006,77.33598520000002
555,,Chora More Noida Sec-12,28.5934224,77.3403064
864,,Raghu Nath Pur /Chora Village,28.595960100000006,77.3433386
469,,Chora Village Sec12/22,28.5988614,77.34362970000002
831,,Noida Sector 56,28.5998568,77.3414813
858,,Metro Hospital,28.598588300000007,77.3359086
896,,Noida Sector 8,28.596663800000005,77.33020069999998
747,,JhundPura Vill-Noida Sec-6xing,28.6343016,77.4264171
742,,Mayur Vihar Phase-3 XING Border,28.5992842,77.3279629
741,,Mayur Vihar Phase-3 X-Ing,28.6016618,77.3259741
571,,Sankathara Ganpati mandir,28.603138,77.3246572
727,,Dallu Pura Fire Station,28.606744,77.321256
875,,Dallu Pura Village,28.6087175,77.3199134
573,,Kondali More,28.6130256,77.3228571
523,,Kalyan Puri X-ing,28.6142292,77.3211248
629,,National Highway X-ing,28.627361,77.31748449999998
589,,Gazipur Depot Xing,28.6360575,77.314435
755,,Ram Prastha Xing,28.660464500000003,77.31998229999998
584,,Ramprashta Mandir,28.6627829,77.320162
479,,Shahadara Border Road No-62,28.6688857,77.3222048
457,,Dilshad Garden J & K Block,28.6756475,77.3227921
545,,Seema Puri,28.6853737,77.33119640000002
499,,New Seema Puri,28.6885945,77.3300145
843,,New Seema Puri Maszid,28.6913947,77.32504240000002
508,,Anand Gram Ashram- Tahir Pur,28.6888451,77.3219789
671,,Sunder Nagari,28.692727500000004,77.3158723
795,,Nand Nagari C Block/ GTB Xing,28.6898407,77.3064549
706,,Natthu Colony Chowk,28.6894297,77.2988066
714,,Durga Puri,28.689267600000004,77.29138490000003
684,,Chajju Pur,28.6894261,77.28680190000001
622,,Shiv Mandir(Chajju Pur),28.689732300000006,77.28389150000002
593,,Babar Pur Extn,28.6906565,77.27961490000001
467,,Vijay Park,28.6936988,77.28015129999999
538,,C-4 Yamuna Vihar,28.7018251,77.28267259999998
515,,Brijpuri Yamuna Vihar,28.7025636,77.2737872
612,,B Block Yamuna Vihar,28.7029462,77.2697056
0,,windsor place,0.0,0.0
106,,madhuban chowk,0.0,0.0
343,,cd blk peetampura,0.0,0.0
108,,kakarduma (metro),0.0,0.0
3,,dlf more,0.0,0.0
110,,ashok vihar,0.0,0.0
232,,loni mig flat,0.0,0.0
5,,new police line,0.0,0.0
234,,mandawali government school,0.0,0.0
111,,l.p. nagar,0.0,0.0
235,,bank colony,0.0,0.0
12,,navdurga mandir,0.0,0.0
10,,azad pur terminal,0.0,0.0
9,,c-2b janak puri,0.0,0.0
350,,swashthya vihar,0.0,0.0
238,,masood pur dairy,0.0,0.0
239,,vishwavidayalaya,0.0,0.0
352,,wazirabad xing,0.0,0.0
240,,khajuri,0.0,0.0
118,,santoor hotel,0.0,0.0
357,,shalimar bagh,0.0,0.0
246,,shahdara border,0.0,0.0
21,,sec-a vasant kunj,0.0,0.0
122,,pitam pura,0.0,0.0
247,,bhajan pura,0.0,0.0
360,,janakpuri c4e,0.0,0.0
24,,kd blok peetampura,0.0,0.0
124,,rohini sector-3,0.0,0.0
250,,subhash place,0.0,0.0
27,,a-3 janak puri,0.0,0.0
126,,model town 1st,0.0,0.0
127,,baba b.d. ashram,0.0,0.0
128,,sec c-8 vasant kun,0.0,0.0
363,,alpna cinema,0.0,0.0
129,,mall rd,0.0,0.0
253,,anand gram,0.0,0.0
132,,air traffic control (atc),0.0,0.0
32,,p s sadar bazar,0.0,0.0
138,,timar pur,0.0,0.0
261,,sec-d vasant kunj,0.0,0.0
371,,meera bai place,0.0,0.0
267,,rang puri pahari,0.0,0.0
144,,dav public school,0.0,0.0
145,,rajokari xing,0.0,0.0
375,,shalimar garden,0.0,0.0
150,,police station,0.0,0.0
272,,ashok nagar,0.0,0.0
155,,c2a janak puri,0.0,0.0
274,,b blk yamuna vihar,0.0,0.0
158,,gagan cinema,0.0,0.0
381,,dd office,0.0,0.0
42,,lado sarai,0.0,0.0
44,,janakpuri c4h,0.0,0.0
46,,power house,0.0,0.0
384,,avantika rohini sec-1,0.0,0.0
386,,rohini sec.,0.0,0.0
387,,aradhana enclave,0.0,0.0
48,,mall road,0.0,0.0
389,,taimoor nagar,0.0,0.0
393,,rajeev nagar,0.0,0.0
394,,prem bari,0.0,0.0
395,,chander nagar,0.0,0.0
50,,balak ram hospital,0.0,0.0
396,,ins hostel,0.0,0.0
53,,dilshad garden j&k pkt,0.0,0.0
56,,nanak sar,0.0,0.0
167,,ramprasth xing,0.0,0.0
398,,sec-b1 vasant kun,0.0,0.0
57,,wazirpur depot,0.0,0.0
174,,ahinsa sathal,0.0,0.0
58,,dr. bheem rao,0.0,0.0
400,,a-5b janak puti,0.0,0.0
176,,richi rich,0.0,0.0
402,,patel chowk,0.0,0.0
403,,ayodhya chowk,0.0,0.0
291,,desu office,0.0,0.0
180,,mandoli xing,0.0,0.0
410,,c blk yamuna vihar,0.0,0.0
68,,andheria more,0.0,0.0
297,,jain mandir,0.0,0.0
298,,k.g. marg xing,0.0,0.0
299,,sunder nagri,0.0,0.0
300,,shri govind,0.0,0.0
415,,naharpur village,0.0,0.0
416,,modi mills,0.0,0.0
70,,banarsi dass,0.0,0.0
185,,new surya kiran apartment,0.0,0.0
418,,peetampura,0.0,0.0
303,,sarai kale khan,0.0,0.0
420,,mall road delhi cantt.,0.0,0.0
310,,nehru vihar,0.0,0.0
74,,rohini sec. 7,0.0,0.0
190,,a-2 janak puri telephone exachange,0.0,0.0
191,,isic hosp,0.0,0.0
76,,ndpo,0.0,0.0
426,,nand nagari terminal,0.0,0.0
427,,paras cinema,0.0,0.0
77,,rohini sec-3,0.0,0.0
195,,nanak pura,0.0,0.0
79,,kathuria public shool,0.0,0.0
321,,road bride,0.0,0.0
81,,new surya kiran apptt.,0.0,0.0
325,,shakkar pur school block,0.0,0.0
87,,ramprasth,0.0,0.0
326,,jharoda village,0.0,0.0
202,,surya nagar,0.0,0.0
204,,verma farm,0.0,0.0
330,,taj hotel,0.0,0.0
95,,model town 2nd,0.0,0.0
207,,meera bai polytechnic,0.0,0.0
96,,tahir pur village,0.0,0.0
97,,cargo,0.0,0.0
437,,c-3 janak puri,0.0,0.0
438,,masood pur village,0.0,0.0
439,,igi air port terminal-2,0.0,0.0
333,,nand nagari e-block,0.0,0.0
440,,kishan garh,0.0,0.0
442,,raddission hotel,0.0,0.0
219,,jagriti enclave,0.0,0.0
220,,c-5a janak puri,0.0,0.0
444,,gtb nagar,0.0,0.0
225,,hanuman mandir,0.0,0.0
453,,windsor place,0.0,0.0
556,,madhuban chowk,0.0,0.0
792,,cd blk peetampura,0.0,0.0
683,,africa avevnue,0.0,0.0
455,,ito agcr,0.0,0.0
558,,kakarduma (metro),0.0,0.0
456,,dlf more,0.0,0.0
560,,ashok vihar,0.0,0.0
685,,loni mig flat,0.0,0.0
458,,new police line,0.0,0.0
688,,bank colony,0.0,0.0
562,,sheikh sarai more,0.0,0.0
463,,navdurga mandir,0.0,0.0
461,,azad pur terminal,0.0,0.0
462,,c-2b janak puri,0.0,0.0
802,,swashthya vihar,0.0,0.0
803,,c-4 yamuna vihar xing (gokal puri),0.0,0.0
690,,masood pur dairy,0.0,0.0
692,,vishwavidayalaya,0.0,0.0
804,,wazirabad xing,0.0,0.0
693,,khajuri,0.0,0.0
470,,ito -agcr,0.0,0.0
568,,santoor hotel,0.0,0.0
694,,noida sec 20(police station),0.0,0.0
809,,shalimar bagh,0.0,0.0
700,,shahdara border,0.0,0.0
474,,sec-a vasant kunj,0.0,0.0
575,,pitam pura,0.0,0.0
701,,bhajan pura,0.0,0.0
811,,janakpuri c4e,0.0,0.0
478,,kd blok peetampura,0.0,0.0
576,,rohini sector-3,0.0,0.0
577,,rohini sec,0.0,0.0
704,,subhash place,0.0,0.0
481,,a-3 janak puri,0.0,0.0
579,,model town 1st,0.0,0.0
580,,baba b.d. ashram,0.0,0.0
814,,alpna cinema,0.0,0.0
483,,jyoti colony,0.0,0.0
707,,anand gram,0.0,0.0
582,,air traffic control (atc),0.0,0.0
487,,p s sadar bazar,0.0,0.0
588,,timar pur,0.0,0.0
715,,sec-d vasant kunj,0.0,0.0
824,,meera bai place,0.0,0.0
720,,rang puri pahari,0.0,0.0
595,,dav public school,0.0,0.0
828,,shalimar garden,0.0,0.0
599,,police station,0.0,0.0
724,,prince app.,0.0,0.0
725,,ashok nagar,0.0,0.0
604,,c2a janak puri,0.0,0.0
832,,haldiram,0.0,0.0
729,,b blk yamuna vihar,0.0,0.0
605,,pusta xing,0.0,0.0
606,,gagan cinema,0.0,0.0
833,,noida sect-12 -a block,0.0,0.0
834,,dd office,0.0,0.0
496,,lado sarai,0.0,0.0
497,,janakpuri c4h,0.0,0.0
498,,power house,0.0,0.0
837,,mausam vihar,0.0,0.0
838,,avantika rohini sec-1,0.0,0.0
839,,rohini sec.,0.0,0.0
731,,nirman vihar,0.0,0.0
502,,mall road,0.0,0.0
842,,taimoor nagar,0.0,0.0
845,,rajeev nagar,0.0,0.0
846,,prem bari,0.0,0.0
847,,chander nagar,0.0,0.0
504,,balak ram hospital,0.0,0.0
848,,ins hostel,0.0,0.0
507,,dilshad garden j&k pkt,0.0,0.0
510,,nanak sar,0.0,0.0
616,,ramprasth xing,0.0,0.0
619,,hargovind singh enclave,0.0,0.0
511,,wazirpur depot,0.0,0.0
620,,ahinsa sathal,0.0,0.0
512,,dr. bheem rao,0.0,0.0
513,,anand vihar,0.0,0.0
851,,a-5b janak puti,0.0,0.0
626,,richi rich,0.0,0.0
854,,ayodhya chowk,0.0,0.0
746,,desu office,0.0,0.0
627,,samalka xing,0.0,0.0
630,,mandoli xing,0.0,0.0
519,,shiv murti,0.0,0.0
860,,c blk yamuna vihar,0.0,0.0
522,,andheria more,0.0,0.0
751,,jain mandir,0.0,0.0
753,,sunder nagri,0.0,0.0
754,,shri govind,0.0,0.0
863,,naharpur village,0.0,0.0
865,,modi mills,0.0,0.0
524,,banarsi dass,0.0,0.0
525,,prince apartment,0.0,0.0
634,,new surya kiran apartment,0.0,0.0
867,,peetampura,0.0,0.0
636,,ram prastha,0.0,0.0
870,,mall road delhi cantt.,0.0,0.0
527,,rajnigandha chowk,0.0,0.0
763,,nehru vihar,0.0,0.0
528,,rohini sec. 7,0.0,0.0
641,,a-2 janak puri telephone exachange,0.0,0.0
642,,isic hosp,0.0,0.0
530,,ndpo,0.0,0.0
876,,gazi pur dairy farm,0.0,0.0
877,,nand nagari terminal,0.0,0.0
878,,paras cinema,0.0,0.0
534,,new surya kiran apptt.,0.0,0.0
882,,sec c-8 vasant kunj,0.0,0.0
535,,pumpose enclave,0.0,0.0
537,,ramprasth,0.0,0.0
778,,jharoda village,0.0,0.0
651,,surya nagar,0.0,0.0
653,,pusta crossing,0.0,0.0
654,,verma farm,0.0,0.0
655,,gazi pur sbi,0.0,0.0
782,,taj hotel,0.0,0.0
547,,model town 2nd,0.0,0.0
656,,sec-b1 vasant kunj,0.0,0.0
657,,mandawali,0.0,0.0
548,,tahir pur village,0.0,0.0
549,,cargo,0.0,0.0
659,,meera bai polytechnic,0.0,0.0
889,,c-3 janak puri,0.0,0.0
890,,igi air port terminal-2,0.0,0.0
891,,masood pur village,0.0,0.0
661,,tt post under pass,0.0,0.0
785,,nand nagari e-block,0.0,0.0
892,,kishan garh,0.0,0.0
893,,kathuria public school,0.0,0.0
664,,khel gaon,0.0,0.0
666,,tamoor nagar,0.0,0.0
895,,raddission hotel,0.0,0.0
897,,gtb nagar,0.0,0.0
669,,c-5a janak puri,0.0,0.0
674,,hanuman mandir,0.0,0.0
790,,chander vihar,0.0,0.0
